 VARIABLES = X, Y, DEN, U, V, PRE, Tem, StrF
 ZONE  I =          251 , J =           61 
 DATAPACKING=BLOCK, VARLOCATION=([3-8]=CELLCENTERED)
 -1.577162310015363E-003 -1.938712003832485E-003 -2.293273845468821E-003
 -2.639859337096430E-003 -2.977494856527262E-003 -3.305226388769446E-003
 -3.622124206332568E-003 -3.927287445124759E-003 -4.219848530928671E-003
 -4.498977407540187E-003 -4.763885528601430E-003 -5.013829575657410E-003
 -5.248114870314467E-003 -5.466098455964412E-003 -5.667191826382725E-003
 -5.850863286123827E-003 -6.016639934176346E-003 -6.164109264836443E-003
 -6.292920385451593E-003 -6.402784858912448E-003 -6.493477177346936E-003
 -6.564834882271578E-003 -6.616758346514459E-003 -6.649210237514235E-003
 -6.662214685094335E-003 -6.655856174839319E-003 -6.630278194221980E-003
 -6.585681655555968E-003 -6.522323121429553E-003 -6.440512859249275E-003
 -6.340612747830557E-003 -6.223034062633789E-003 -6.088235160067410E-003
 -5.936719082698988E-003 -5.769031105980657E-003 -5.585756243001945E-003
 -5.387516722940887E-003 -5.174969458819612E-003 -4.948803515110939E-003
 -4.709737586085983E-003 -4.458517494262034E-003 -4.195913713456348E-003
 -3.922718925069823E-003 -3.639745609169593E-003 -3.347823675124264E-003
 -3.047798132506890E-003 -2.740526804090369E-003 -2.426878081368920E-003
 -2.107728722360081E-003 -1.783961691775163E-003 -1.456464042683321E-003
 -1.126124838420468E-003 -7.938331156004991E-004 -4.604758856866934E-004
 -1.269361758774673E-004  2.059088918288245E-004  5.371899821437892E-004
  8.660473904313897E-004  1.191632846794029E-003  1.513111280816825E-003
  1.829662546333728E-003  2.140483102901343E-003  2.444787655573613E-003
  2.741810749521135E-003  3.030808318117281E-003  3.311059183324784E-003
  3.581866505394935E-003  3.842559180761201E-003  4.092493185692165E-003
  4.331052863652910E-003  4.557652154136681E-003  4.771735761454472E-003
  4.972780260617262E-003  5.160295139610919E-003  5.333823774637141E-003
  5.492944338242263E-003  5.637270637169246E-003  5.766452879484504E-003
  5.880178369065024E-003  5.978172126140193E-003  6.060197432931228E-003
  6.126056303173725E-003  6.175589874756559E-003  6.208678724755933E-003
  6.225243106216131E-003  6.225243106216164E-003  6.208678724755970E-003
  6.175589874756568E-003  6.126056303173772E-003  6.060197432931168E-003
  5.978172126140133E-003  5.880178369064916E-003  5.766452879484410E-003
  5.637270637169164E-003  5.492944338242208E-003  5.333823774637128E-003
  5.160295139610920E-003  4.972780260617406E-003  4.771735761454539E-003
  4.557652154136787E-003  4.331052863653023E-003  4.092493185692238E-003
  3.842559180761305E-003  3.581866505395063E-003  3.311059183324886E-003
  3.030808318117514E-003  2.741810749521354E-003  2.444787655573756E-003
  2.140483102901501E-003  1.829662546333856E-003  1.513111280816987E-003
  1.191632846794228E-003  8.660473904315805E-004  5.371899821441024E-004
  2.059088918291096E-004 -1.269361758772274E-004 -4.604758856865840E-004
 -7.938331156003719E-004 -1.126124838420430E-003 -1.456464042683324E-003
 -1.783961691775104E-003 -2.107728722360007E-003 -2.426878081368913E-003
 -2.740526804090441E-003 -3.047798132507052E-003 -3.347823675124376E-003
 -3.639745609169574E-003 -3.922718925069775E-003 -4.195913713456313E-003
 -4.458517494262028E-003 -4.709737586085923E-003 -4.948803515110903E-003
 -5.174969458819577E-003 -5.387516722940881E-003 -5.585756243001973E-003
 -5.769031105980693E-003 -5.936719082698960E-003 -6.088235160067275E-003
 -6.223034062633730E-003 -6.340612747830553E-003 -6.440512859249323E-003
 -6.522323121429596E-003 -6.585681655556021E-003 -6.630278194222004E-003
 -6.655856174839345E-003 -6.662214685094366E-003 -6.649210237514257E-003
 -6.616758346514448E-003 -6.564834882271586E-003 -6.493477177346893E-003
 -6.402784858912387E-003 -6.292920385451573E-003 -6.164109264836429E-003
 -6.016639934176236E-003 -5.850863286123692E-003 -5.667191826382634E-003
 -5.466098455964285E-003 -5.248114870314393E-003 -5.013829575657405E-003
 -4.763885528601435E-003 -4.498977407540273E-003 -4.219848530928777E-003
 -3.927287445124706E-003 -3.622124206332514E-003 -3.305226388769437E-003
 -2.977494856527228E-003 -2.639859337096479E-003 -2.293273845468906E-003
 -1.938712003832551E-003 -1.577162310015408E-003 -1.209623405662662E-003
 -8.370993984991078E-004 -4.605952917498016E-004 -8.111257248921729E-005
  3.003549908290309E-004  6.828252957428622E-004  1.065331556971056E-003
  1.446925622772410E-003  1.826680929145212E-003  2.203695067310778E-003
  2.577091950725654E-003  2.946023573264653E-003  3.309671363613318E-003
  3.667247144543734E-003  4.017993718413035E-003  4.361185107806926E-003
  4.696126483983282E-003  5.022153830251756E-003  5.338633385819206E-003
  5.644960923382317E-003  5.940560916508630E-003  6.224885651586460E-003
  6.497414340471554E-003  6.757652285595244E-003  7.005130144880330E-003
  7.239403336869730E-003  7.460051619620965E-003  7.666678865152613E-003
  7.858913044300281E-003  8.036406421614675E-003  8.198835954005982E-003
  8.345903871796942E-003  8.477338414937969E-003  8.592894687087264E-003
  8.692355584644177E-003  8.775532753865858E-003  8.842267527441969E-003
  8.892431792578063E-003  8.925928746465998E-003  8.942693500176596E-003
  8.752715483493368E-003  8.732446599922256E-003  8.691954753357232E-003
  8.631331495375167E-003  8.550713445508954E-003  8.450281476827420E-003
  8.330259682605009E-003  8.190914165700747E-003  8.032551697932532E-003
  7.855518301036302E-003  7.660197801514268E-003  7.447010411368806E-003
  7.216411381721338E-003  6.968889771722124E-003  6.704967365887497E-003
  6.425197765065610E-003  6.130165663972649E-003  5.820486319495425E-003
  5.496805201167055E-003  5.159797805464808E-003  4.810169606412767E-003
  4.448656104613420E-003  4.076022933030835E-003  3.693065969666511E-003
  3.300611406326962E-003  2.899515718906745E-003  2.490665488892173E-003
  2.074977022750090E-003  1.653395726937779E-003  1.226895193893466E-003
  7.964759666379436E-004  3.631639566459616E-004 -7.199150675605609E-005
 -5.079200007952643E-004 -9.435327116406113E-004 -1.377725505607401E-003
 -1.809382353016649E-003 -2.237379079499683E-003 -2.660587415228731E-003
 -3.077879303377378E-003 -3.488131424392615E-003 -3.890229889692655E-003
 -4.283075053173032E-003 -4.665586388224864E-003 -5.036707377209048E-003
 -5.395410357609339E-003 -5.740701274117721E-003 -6.071624284709705E-003
 -6.387266173597640E-003 -6.686760526695858E-003 -6.969291629312972E-003
 -7.234098051516833E-003 -7.480475890369333E-003 -7.707781646656353E-003
 -7.915434715449700E-003 -8.102919478270148E-003 -8.269786989816006E-003
 -8.415656257500410E-003 -8.540215116034023E-003 -8.643220706645060E-003
 -8.724499572611368E-003 -8.783947388184964E-003 -8.821528339994692E-003
 -8.837274183151736E-003 -8.831282997849811E-003 -8.803717671965562E-003
 -8.754804137994829E-003 -8.684829391344085E-003 -8.594139318339241E-003
 -8.483136362187954E-003 -8.352277052963571E-003 -8.202069427830343E-003
 -8.033070364500726E-003 -7.845882851405183E-003 -7.641153214782611E-003
 -7.419568320806247E-003 -7.181852768532139E-003 -6.928766089583839E-003
 -6.661099965023193E-003 -6.379675470339015E-003 -6.085340356401903E-003
 -5.778966373144667E-003 -5.461446640932764E-003 -5.133693072610605E-003
 -4.796633849346553E-003 -4.451210949957882E-003 -4.098377735529696E-003
 -3.739096588400368E-003 -3.374336604221167E-003 -3.005071336607144E-003
 -2.632276592215477E-003 -2.256928275000525E-003 -1.880000278776557E-003
 -1.502462425481068E-003 -1.125278448588466E-003 -7.494040206520572E-004
 -3.757848250412523E-004 -5.354669191658529E-006  3.609663577591022E-004
  7.222736851980009E-004  1.077680017604144E-003  1.426317045646117E-003
  1.767337113217565E-003  2.099914836620949E-003  2.423248676338783E-003
  2.736562458372423E-003  3.039106844204754E-003  3.330160747021062E-003
  3.609032692973572E-003  3.875062124452453E-003  4.127620644251035E-003
  4.366113198226435E-003  4.589979194547210E-003  4.798693557946078E-003
  4.991767716552401E-003  5.168750520177924E-003  5.329229087888029E-003
  5.472829583893377E-003  5.599217919761544E-003  5.708100382081069E-003
  5.799224184194748E-003  5.872377940986114E-003  5.927392065936041E-003
  5.964139089783113E-003  5.982533899824552E-003  5.982533899824526E-003
  5.964139089783054E-003  5.927392065936032E-003  5.872377940986146E-003
  5.799224184194732E-003  5.708100382081183E-003  5.599217919761561E-003
  5.472829583893351E-003  5.329229087887909E-003  5.168750520177851E-003
  4.991767716552352E-003  4.798693557946032E-003  4.589979194547233E-003
  4.366113198226457E-003  4.127620644251165E-003  3.875062124452563E-003
  3.609032692973628E-003  3.330160747021126E-003  3.039106844204872E-003
  2.736562458372508E-003  2.423248676338928E-003  2.099914836621138E-003
  1.767337113217707E-003  1.426317045646242E-003  1.077680017604277E-003
  7.222736851981223E-004  3.609663577592519E-004 -5.354669191559997E-006
 -3.757848250410363E-004 -7.494040206517632E-004 -1.125278448588247E-003
 -1.502462425480899E-003 -1.880000278776398E-003 -2.256928275000397E-003
 -2.632276592215356E-003 -3.005071336607034E-003 -3.374336604221068E-003
 -3.739096588400287E-003 -4.098377735529745E-003 -4.451210949958023E-003
 -4.796633849346683E-003 -5.133693072610601E-003 -5.461446640932687E-003
 -5.778966373144695E-003 -6.085340356401970E-003 -6.379675470338970E-003
 -6.661099965023066E-003 -6.928766089583756E-003 -7.181852768532130E-003
 -7.419568320806267E-003 -7.641153214782686E-003 -7.845882851405242E-003
 -8.033070364500643E-003 -8.202069427830281E-003 -8.352277052963606E-003
 -8.483136362187990E-003 -8.594139318339244E-003 -8.684829391344042E-003
 -8.754804137994876E-003 -8.803717671965599E-003 -8.831282997849844E-003
 -8.837274183151776E-003 -8.821528339994675E-003 -8.783947388184962E-003
 -8.724499572611358E-003 -8.643220706645015E-003 -8.540215116033971E-003
 -8.415656257500346E-003 -8.269786989815930E-003 -8.102919478270038E-003
 -7.915434715449598E-003 -7.707781646656266E-003 -7.480475890369272E-003
 -7.234098051516779E-003 -6.969291629312946E-003 -6.686760526695919E-003
 -6.387266173597704E-003 -6.071624284709639E-003 -5.740701274117703E-003
 -5.395410357609316E-003 -5.036707377208999E-003 -4.665586388224883E-003
 -4.283075053173057E-003 -3.890229889692661E-003 -3.488131424392618E-003
 -3.077879303377374E-003 -2.660587415228693E-003 -2.237379079499579E-003
 -1.809382353016503E-003 -1.377725505607197E-003 -9.435327116404375E-004
 -5.079200007951282E-004 -7.199150675600106E-005  3.631639566460029E-004
  7.964759666378985E-004  1.226895193893467E-003  1.653395726937851E-003
  2.074977022750138E-003  2.490665488892143E-003  2.899515718906673E-003
  3.300611406326846E-003  3.693065969666335E-003  4.076022933030768E-003
  4.448656104613410E-003  4.810169606412796E-003  5.159797805464849E-003
  5.496805201167074E-003  5.820486319495453E-003  6.130165663972736E-003
  6.425197765065717E-003  6.704967365887562E-003  6.968889771722076E-003
  7.216411381721242E-003  7.447010411368746E-003  7.660197801514263E-003
  7.855518301036321E-003  8.032551697932868E-003  8.190914165700565E-003
  8.330259682605033E-003  8.450281476827524E-003  8.550713445509053E-003
  8.631331495375238E-003  8.691954753357298E-003  8.732446599922223E-003
  8.752715483493363E-003  8.520103025020091E-003  8.496372479722621E-003
  8.448970929982353E-003  8.378017093372540E-003  8.283688153896277E-003
  8.166218728193130E-003  8.025899542911340E-003  7.863075866965601E-003
  7.678145749349276E-003  7.471558117576579E-003  7.243810793298838E-003
  6.995448481323283E-003  6.727060784651018E-003  6.439280291901421E-003
  6.132780776895815E-003  5.808275540037751E-003  5.466515911067478E-003
  5.108289921702509E-003  4.734421146300435E-003  4.345767696153620E-003
  3.943221346159924E-003  3.527706759761067E-003  3.100180775505874E-003
  2.661631709474985E-003  2.213078626170763E-003  1.755570527417491E-003
  1.290185410812111E-003  8.180291496178484E-004  3.402341509093699E-004
 -1.420422471229162E-004 -6.276196709037658E-004 -1.115296923197210E-003
 -1.603854531066690E-003 -2.092057633552952E-003 -2.578659211969322E-003
 -3.062403651972674E-003 -3.542030620732268E-003 -4.016279232363701E-003
 -4.483892470455452E-003 -4.943621829198780E-003 -5.394232127960361E-003
 -5.834506452051713E-003 -6.263251168540679E-003 -6.679300963841884E-003
 -7.081523849087456E-003 -7.468826078417944E-003 -7.840156930358654E-003
 -8.194513299701537E-003 -8.530944053798048E-003 -8.848554110942573E-003
 -9.146508200484746E-003 -9.424034273709121E-003 -9.680426535247645E-003
 -9.915048074797962E-003 -1.012733308190921E-002 -1.031678863385030E-002
 -1.048299605247218E-002 -1.062561183072199E-002 -1.074436813469831E-002
 -1.083907289386276E-002 -1.090960949592920E-002 -1.095593610288888E-002
 -1.097808461409425E-002 -1.097615930097830E-002 -1.095033513954518E-002
 -1.090085587381266E-002 -1.082803183637935E-002 -1.073223755830902E-002
 -1.061390919955780E-002 -1.047354182679825E-002 -1.031168657015314E-002
 -1.012894768500399E-002 -9.925979543183416E-003 -9.703483577556845E-003
 -9.462205201702286E-003 -9.202930723091670E-003 -8.926484266207691E-003
 -8.633724720755406E-003 -8.325542725412964E-003 -8.002857698857030E-003
 -7.666614923911385E-003 -7.317782692208034E-003 -6.957349512863146E-003
 -6.586321387242433E-003 -6.205719152990550E-003 -5.816575895588177E-003
 -5.419934427677362E-003 -5.016844834809098E-003 -4.608362085812220E-003
 -4.195543705527071E-003 -3.779447506952002E-003 -3.361129381282286E-003
 -2.941641143185963E-003 -2.522028428435327E-003 -2.103328642785182E-003
 -1.686568959881848E-003 -1.272764367813662E-003 -8.629157610725703E-004
 -4.580080801789861E-004 -5.900849638392825E-005  3.331353572473594E-004
  7.174971082047714E-004  1.093173319799163E-003  1.459285118206620E-003
  1.814979770327623E-003  2.159432210529118E-003  2.491846515045398E-003
  2.811457322080489E-003  3.117531196506622E-003  3.409367935943799E-003
  3.686301817732465E-003  3.947702783737124E-003  4.192977561945984E-003
  4.421570722520122E-003  4.632965666562660E-003  4.826685546004887E-003
  5.002294112975219E-003  5.159396496881707E-003  5.297639908097133E-003
  5.416714266828799E-003  5.516352755951777E-003  5.596332296810198E-003
  5.656473947090823E-003  5.696643220029824E-003  5.716750324323164E-003
  5.716750324323177E-003  5.696643220029843E-003  5.656473947090801E-003
  5.596332296810193E-003  5.516352755951779E-003  5.416714266828859E-003
  5.297639908097189E-003  5.159396496881743E-003  5.002294112975146E-003
  4.826685546004810E-003  4.632965666562585E-003  4.421570722520050E-003
  4.192977561945884E-003  3.947702783737116E-003  3.686301817732555E-003
  3.409367935943907E-003  3.117531196506688E-003  2.811457322080579E-003
  2.491846515045460E-003  2.159432210529198E-003  1.814979770327701E-003
  1.459285118206740E-003  1.093173319799249E-003  7.174971082048630E-004
  3.331353572474820E-004 -5.900849638383285E-005 -4.580080801789008E-004
 -8.629157610724953E-004 -1.272764367813470E-003 -1.686568959881588E-003
 -2.103328642785012E-003 -2.522028428435118E-003 -2.941641143185880E-003
